territorio_mivau,territorio_key,anio,trimestre,precio_vivienda_libre_eur_m2,hoja
TOTAL NACIONAL,total nacional,2012,1,1649.3,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2012,2,1606.4,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2012,3,1565.6,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2012,4,1531.2,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2013,1,1516.4,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2013,2,1502.8,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2013,3,1495.3,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2013,4,1466.9,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2014,1,1459.4,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2014,2,1459.3000000000002,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2014,3,1455.8,"2011, 2012, 2013, 2014"
TOTAL NACIONAL,total nacional,2014,4,1463.1000000000001,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2011,1,1522.7,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2011,2,1514.2,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2011,3,1480.9,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2011,4,1440.8,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2012,1,1379.2,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2012,2,1344.7,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2012,3,1322.3,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2012,4,1288.5,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2013,1,1285.2,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2013,2,1259,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2013,3,1237.6,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2013,4,1208.5,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2014,1,1207.7,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2014,2,1207.1,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2014,3,1206.4,"2011, 2012, 2013, 2014"
Andalucía,andalucia,2014,4,1211.1,"2011, 2012, 2013, 2014"
Almería,almeria,2011,1,1395.6,"2011, 2012, 2013, 2014"
Almería,almeria,2011,2,1425.2,"2011, 2012, 2013, 2014"
Almería,almeria,2011,3,1359.6,"2011, 2012, 2013, 2014"
Almería,almeria,2011,4,1320.2,"2011, 2012, 2013, 2014"
Almería,almeria,2012,1,1256.8,"2011, 2012, 2013, 2014"
Almería,almeria,2012,2,1191.4,"2011, 2012, 2013, 2014"
Almería,almeria,2012,3,1197.4,"2011, 2012, 2013, 2014"
Almería,almeria,2012,4,1167.5,"2011, 2012, 2013, 2014"
Almería,almeria,2013,1,1173.3,"2011, 2012, 2013, 2014"
Almería,almeria,2013,2,1173.3,"2011, 2012, 2013, 2014"
Almería,almeria,2013,3,1181.3,"2011, 2012, 2013, 2014"
Almería,almeria,2013,4,1119.9,"2011, 2012, 2013, 2014"
Almería,almeria,2014,1,1114,"2011, 2012, 2013, 2014"
Almería,almeria,2014,2,1115.4,"2011, 2012, 2013, 2014"
Almería,almeria,2014,3,1092.3,"2011, 2012, 2013, 2014"
Almería,almeria,2014,4,1104.7,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2011,1,1694.2,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2011,2,1684,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2011,3,1650.3,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2011,4,1618.9,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2012,1,1604.3,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2012,2,1516.1,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2012,3,1484.3,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2012,4,1447.2,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2013,1,1408.1,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2013,2,1357.4,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2013,3,1315.3,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2013,4,1281.1,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2014,1,1298.6,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2014,2,1291.8,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2014,3,1303.6,"2011, 2012, 2013, 2014"
Cádiz,cadiz,2014,4,1312.8,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2011,1,1319.7,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2011,2,1350.1,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2011,3,1328.5,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2011,4,1361.7,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2012,1,1333.1,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2012,2,1350.8,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2012,3,1333.2,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2012,4,1271.9,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2013,1,1234.7,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2013,2,1200.1,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2013,3,1208.1,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2013,4,1163.4,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2014,1,1156.4,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2014,2,1135.9,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2014,3,1122.6,"2011, 2012, 2013, 2014"
Córdoba,cordoba,2014,4,1123.3,"2011, 2012, 2013, 2014"
Granada,granada,2011,1,1297.4,"2011, 2012, 2013, 2014"
Granada,granada,2011,2,1290.9,"2011, 2012, 2013, 2014"
Granada,granada,2011,3,1310.3,"2011, 2012, 2013, 2014"
Granada,granada,2011,4,1288,"2011, 2012, 2013, 2014"
Granada,granada,2012,1,1227.5,"2011, 2012, 2013, 2014"
Granada,granada,2012,2,1239.8,"2011, 2012, 2013, 2014"
Granada,granada,2012,3,1189,"2011, 2012, 2013, 2014"
Granada,granada,2012,4,1148.6,"2011, 2012, 2013, 2014"
Granada,granada,2013,1,1179.6,"2011, 2012, 2013, 2014"
Granada,granada,2013,2,1164.3,"2011, 2012, 2013, 2014"
Granada,granada,2013,3,1137.5,"2011, 2012, 2013, 2014"
Granada,granada,2013,4,1123.9,"2011, 2012, 2013, 2014"
Granada,granada,2014,1,1104.2,"2011, 2012, 2013, 2014"
Granada,granada,2014,2,1087.2,"2011, 2012, 2013, 2014"
Granada,granada,2014,3,1068.9,"2011, 2012, 2013, 2014"
Granada,granada,2014,4,1073.1,"2011, 2012, 2013, 2014"
Huelva,huelva,2011,1,1454.3,"2011, 2012, 2013, 2014"
Huelva,huelva,2011,2,1423.8,"2011, 2012, 2013, 2014"
Huelva,huelva,2011,3,1412.6,"2011, 2012, 2013, 2014"
Huelva,huelva,2011,4,1360.3,"2011, 2012, 2013, 2014"
Huelva,huelva,2012,1,1353.5,"2011, 2012, 2013, 2014"
Huelva,huelva,2012,2,1363,"2011, 2012, 2013, 2014"
Huelva,huelva,2012,3,1303.2,"2011, 2012, 2013, 2014"
Huelva,huelva,2012,4,1252.4,"2011, 2012, 2013, 2014"
Huelva,huelva,2013,1,1284,"2011, 2012, 2013, 2014"
Huelva,huelva,2013,2,1228.8,"2011, 2012, 2013, 2014"
Huelva,huelva,2013,3,1167.6,"2011, 2012, 2013, 2014"
Huelva,huelva,2013,4,1123.2,"2011, 2012, 2013, 2014"
Huelva,huelva,2014,1,1118.6,"2011, 2012, 2013, 2014"
Huelva,huelva,2014,2,1105.3,"2011, 2012, 2013, 2014"
Huelva,huelva,2014,3,1109.3,"2011, 2012, 2013, 2014"
Huelva,huelva,2014,4,1089.3,"2011, 2012, 2013, 2014"
Jaén,jaen,2011,1,1042.5,"2011, 2012, 2013, 2014"
Jaén,jaen,2011,2,1035.2,"2011, 2012, 2013, 2014"
Jaén,jaen,2011,3,1026.9,"2011, 2012, 2013, 2014"
Jaén,jaen,2011,4,1020.7,"2011, 2012, 2013, 2014"
Jaén,jaen,2012,1,966.6,"2011, 2012, 2013, 2014"
Jaén,jaen,2012,2,920.2,"2011, 2012, 2013, 2014"
Jaén,jaen,2012,3,919.3,"2011, 2012, 2013, 2014"
Jaén,jaen,2012,4,882.5,"2011, 2012, 2013, 2014"
Jaén,jaen,2013,1,865.7,"2011, 2012, 2013, 2014"
Jaén,jaen,2013,2,870.9,"2011, 2012, 2013, 2014"
Jaén,jaen,2013,3,862.2,"2011, 2012, 2013, 2014"
Jaén,jaen,2013,4,826.8,"2011, 2012, 2013, 2014"
Jaén,jaen,2014,1,809.3,"2011, 2012, 2013, 2014"
Jaén,jaen,2014,2,801.8,"2011, 2012, 2013, 2014"
Jaén,jaen,2014,3,793.6,"2011, 2012, 2013, 2014"
Jaén,jaen,2014,4,786.1,"2011, 2012, 2013, 2014"
Málaga,malaga,2011,1,1826.5,"2011, 2012, 2013, 2014"
Málaga,malaga,2011,2,1824.7,"2011, 2012, 2013, 2014"
Málaga,malaga,2011,3,1744.4,"2011, 2012, 2013, 2014"
Málaga,malaga,2011,4,1701,"2011, 2012, 2013, 2014"
Málaga,malaga,2012,1,1687.4,"2011, 2012, 2013, 2014"
Málaga,malaga,2012,2,1660.4,"2011, 2012, 2013, 2014"
Málaga,malaga,2012,3,1575.7,"2011, 2012, 2013, 2014"
Málaga,malaga,2012,4,1548.9,"2011, 2012, 2013, 2014"
Málaga,malaga,2013,1,1544.3,"2011, 2012, 2013, 2014"
Málaga,malaga,2013,2,1535,"2011, 2012, 2013, 2014"
Málaga,malaga,2013,3,1484.3,"2011, 2012, 2013, 2014"
Málaga,malaga,2013,4,1447.2,"2011, 2012, 2013, 2014"
Málaga,malaga,2014,1,1466.3,"2011, 2012, 2013, 2014"
Málaga,malaga,2014,2,1477.3,"2011, 2012, 2013, 2014"
Málaga,malaga,2014,3,1492.5,"2011, 2012, 2013, 2014"
Málaga,malaga,2014,4,1482.4,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2011,1,1606.2,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2011,2,1583.2,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2011,3,1570,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2011,4,1546.2,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2012,1,1490.5,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2012,2,1430.9,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2012,3,1390.8,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2012,4,1343.5,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2013,1,1341.8,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2013,2,1301.5,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2013,3,1271.6,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2013,4,1269.1,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2014,1,1245.3,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2014,2,1252.7,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2014,3,1257.6,"2011, 2012, 2013, 2014"
Sevilla,sevilla,2014,4,1274.6,"2011, 2012, 2013, 2014"
Aragón,aragon,2011,1,1622.3,"2011, 2012, 2013, 2014"
Aragón,aragon,2011,2,1544.6,"2011, 2012, 2013, 2014"
Aragón,aragon,2011,3,1524.5,"2011, 2012, 2013, 2014"
Aragón,aragon,2011,4,1474.2,"2011, 2012, 2013, 2014"
Aragón,aragon,2012,1,1455,"2011, 2012, 2013, 2014"
Aragón,aragon,2012,2,1404.3,"2011, 2012, 2013, 2014"
Aragón,aragon,2012,3,1350.9,"2011, 2012, 2013, 2014"
Aragón,aragon,2012,4,1325.5,"2011, 2012, 2013, 2014"
Aragón,aragon,2013,1,1274.8,"2011, 2012, 2013, 2014"
Aragón,aragon,2013,2,1236.7,"2011, 2012, 2013, 2014"
Aragón,aragon,2013,3,1209.3,"2011, 2012, 2013, 2014"
Aragón,aragon,2013,4,1173,"2011, 2012, 2013, 2014"
Aragón,aragon,2014,1,1168.7,"2011, 2012, 2013, 2014"
Aragón,aragon,2014,2,1170.7,"2011, 2012, 2013, 2014"
Aragón,aragon,2014,3,1157.8,"2011, 2012, 2013, 2014"
Aragón,aragon,2014,4,1170.9,"2011, 2012, 2013, 2014"
Huesca,huesca,2011,1,1524.8,"2011, 2012, 2013, 2014"
Huesca,huesca,2011,4,1386.9,"2011, 2012, 2013, 2014"
Huesca,huesca,2012,1,1421.6,"2011, 2012, 2013, 2014"
Huesca,huesca,2012,2,1454.3,"2011, 2012, 2013, 2014"
Huesca,huesca,2012,3,1399,"2011, 2012, 2013, 2014"
Huesca,huesca,2013,1,1246.7,"2011, 2012, 2013, 2014"
Huesca,huesca,2013,2,1200.6,"2011, 2012, 2013, 2014"
Huesca,huesca,2013,3,1254.6,"2011, 2012, 2013, 2014"
Huesca,huesca,2013,4,1200.7,"2011, 2012, 2013, 2014"
Huesca,huesca,2014,1,1176,"2011, 2012, 2013, 2014"
Huesca,huesca,2014,2,1171.2,"2011, 2012, 2013, 2014"
Huesca,huesca,2014,3,1143,"2011, 2012, 2013, 2014"
Huesca,huesca,2014,4,1158.4,"2011, 2012, 2013, 2014"
Teruel,teruel,2011,1,985.5,"2011, 2012, 2013, 2014"
Teruel,teruel,2011,4,988,"2011, 2012, 2013, 2014"
Teruel,teruel,2012,1,981.1,"2011, 2012, 2013, 2014"
Teruel,teruel,2012,2,940.9,"2011, 2012, 2013, 2014"
Teruel,teruel,2013,1,837.8,"2011, 2012, 2013, 2014"
Teruel,teruel,2013,2,854.4,"2011, 2012, 2013, 2014"
Teruel,teruel,2013,3,820.5,"2011, 2012, 2013, 2014"
Teruel,teruel,2013,4,835.3,"2011, 2012, 2013, 2014"
Teruel,teruel,2014,1,816.1,"2011, 2012, 2013, 2014"
Teruel,teruel,2014,2,787.8,"2011, 2012, 2013, 2014"
Teruel,teruel,2014,3,805.1,"2011, 2012, 2013, 2014"
Teruel,teruel,2014,4,801.9,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2011,1,1718,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2011,2,1665.7,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2011,3,1612.4,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2011,4,1570,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2012,1,1540.2,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2012,2,1460.1,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2012,3,1391.5,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2012,4,1406.8,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2013,1,1347.7,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2013,2,1312.7,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2013,3,1254.9,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2013,4,1218.5,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2014,1,1219.2,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2014,2,1225.7,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2014,3,1213.6,"2011, 2012, 2013, 2014"
Zaragoza,zaragoza,2014,4,1228.3,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2011,1,1562.2,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2011,2,1616.4,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2011,3,1595.4,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2011,4,1581,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2012,1,1528.8,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2012,2,1515.5,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2012,3,1512.9,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2012,4,1455.4,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2013,1,1427.7,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2013,2,1360.6,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2013,3,1360.6,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2013,4,1342.9,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2014,1,1352.8,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2014,2,1307.1,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2014,3,1306.4,"2011, 2012, 2013, 2014"
Asturias (Principado de ),asturias (principado de ),2014,4,1273.4,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2011,1,2039.5,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2011,2,2008,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2011,3,1965.8,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2011,4,1950.1,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2012,1,1885.7,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2012,2,1859.3,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2012,3,1812.8,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2012,4,1800.5,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2013,1,1828.9,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2013,2,1835.2,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2013,3,1900.3,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2013,4,1866.1,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2014,1,1873.4,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2014,2,1901,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2014,3,1897.2,"2011, 2012, 2013, 2014"
Balears (Illes),balears (illes),2014,4,1911.8,"2011, 2012, 2013, 2014"
Canarias,canarias,2011,1,1534.1,"2011, 2012, 2013, 2014"
Canarias,canarias,2011,2,1489.6,"2011, 2012, 2013, 2014"
Canarias,canarias,2011,3,1498.5,"2011, 2012, 2013, 2014"
Canarias,canarias,2011,4,1435.6,"2011, 2012, 2013, 2014"
Canarias,canarias,2012,1,1444.2,"2011, 2012, 2013, 2014"
Canarias,canarias,2012,2,1382.7,"2011, 2012, 2013, 2014"
Canarias,canarias,2012,3,1323.9,"2011, 2012, 2013, 2014"
Canarias,canarias,2012,4,1269.6,"2011, 2012, 2013, 2014"
Canarias,canarias,2013,1,1268.3,"2011, 2012, 2013, 2014"
Canarias,canarias,2013,2,1290.1,"2011, 2012, 2013, 2014"
Canarias,canarias,2013,3,1282.4,"2011, 2012, 2013, 2014"
Canarias,canarias,2013,4,1273.4,"2011, 2012, 2013, 2014"
Canarias,canarias,2014,1,1257.9,"2011, 2012, 2013, 2014"
Canarias,canarias,2014,2,1266.7,"2011, 2012, 2013, 2014"
Canarias,canarias,2014,3,1281,"2011, 2012, 2013, 2014"
Canarias,canarias,2014,4,1285.8,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2011,1,1542.3,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2011,2,1517.6,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2011,3,1493.3,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2011,4,1433.6,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2012,1,1426.4,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2012,2,1372.2,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2012,3,1305.3,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2012,4,1256.6,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2013,1,1298.1,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2013,2,1328,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2013,3,1320.7,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2013,4,1344.5,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2014,1,1321,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2014,2,1310,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2014,3,1329.7,"2011, 2012, 2013, 2014"
Palmas (Las),palmas (las),2014,4,1340.8,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2011,1,1528.4,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2011,2,1453,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2011,3,1511.1,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2011,4,1444.6,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2012,1,1472,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2012,2,1399.9,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2012,3,1343.9,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2012,4,1282.1,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2013,1,1235.9,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2013,2,1250.7,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2013,3,1245.7,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2013,4,1198.4,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2014,1,1192.1,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2014,2,1225.1,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2014,3,1235,"2011, 2012, 2013, 2014"
Santa Cruz de Tenerife,santa cruz de tenerife,2014,4,1228.5,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2011,1,1749.7,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2011,2,1782.9,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2011,3,1807.9,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2011,4,1789.8,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2012,1,1745.1,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2012,2,1771.3,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2012,3,1698.7,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2012,4,1651.1,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2013,1,1591.7,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2013,2,1596.5,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2013,3,1516.7,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2013,4,1450,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2014,1,1482.3,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2014,2,1504.7,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2014,3,1497.1,"2011, 2012, 2013, 2014"
Cantabria,cantabria,2014,4,1502.8,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2011,1,1331.4,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2011,2,1312.1,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2011,3,1285.6,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2011,4,1292,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2012,1,1233.2,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2012,2,1229.7,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2012,3,1206.6,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2012,4,1202.6,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2013,1,1160.7,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2013,2,1128.2,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2013,3,1101.1,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2013,4,1086.4,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2014,1,1083.5,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2014,2,1060.7,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2014,3,1058.1,"2011, 2012, 2013, 2014"
Castilla y León,castilla y leon,2014,4,1046.1,"2011, 2012, 2013, 2014"
Ávila,avila,2011,1,1180.2,"2011, 2012, 2013, 2014"
Ávila,avila,2011,2,1189.6,"2011, 2012, 2013, 2014"
Ávila,avila,2011,3,1136.1,"2011, 2012, 2013, 2014"
Ávila,avila,2011,4,1148.6,"2011, 2012, 2013, 2014"
Ávila,avila,2012,1,1133.7,"2011, 2012, 2013, 2014"
Ávila,avila,2012,2,1148.4,"2011, 2012, 2013, 2014"
Ávila,avila,2012,3,1133.4,"2011, 2012, 2013, 2014"
Ávila,avila,2012,4,1094.9,"2011, 2012, 2013, 2014"
Ávila,avila,2013,1,995.3,"2011, 2012, 2013, 2014"
Ávila,avila,2013,2,952.5,"2011, 2012, 2013, 2014"
Ávila,avila,2013,3,913.4,"2011, 2012, 2013, 2014"
Ávila,avila,2013,4,881.4,"2011, 2012, 2013, 2014"
Ávila,avila,2014,1,895.6,"2011, 2012, 2013, 2014"
Ávila,avila,2014,2,874.9,"2011, 2012, 2013, 2014"
Ávila,avila,2014,3,856.6,"2011, 2012, 2013, 2014"
Ávila,avila,2014,4,828.9,"2011, 2012, 2013, 2014"
Burgos,burgos,2011,1,1585.8,"2011, 2012, 2013, 2014"
Burgos,burgos,2011,2,1547.7,"2011, 2012, 2013, 2014"
Burgos,burgos,2011,3,1468.4,"2011, 2012, 2013, 2014"
Burgos,burgos,2011,4,1430.2,"2011, 2012, 2013, 2014"
Burgos,burgos,2012,1,1360.3,"2011, 2012, 2013, 2014"
Burgos,burgos,2012,2,1392.9,"2011, 2012, 2013, 2014"
Burgos,burgos,2012,3,1329.5,"2011, 2012, 2013, 2014"
Burgos,burgos,2012,4,1345.5,"2011, 2012, 2013, 2014"
Burgos,burgos,2013,1,1274.2,"2011, 2012, 2013, 2014"
Burgos,burgos,2013,2,1269.1,"2011, 2012, 2013, 2014"
Burgos,burgos,2013,3,1241.2,"2011, 2012, 2013, 2014"
Burgos,burgos,2013,4,1194,"2011, 2012, 2013, 2014"
Burgos,burgos,2014,1,1163.9,"2011, 2012, 2013, 2014"
Burgos,burgos,2014,2,1144,"2011, 2012, 2013, 2014"
Burgos,burgos,2014,3,1153,"2011, 2012, 2013, 2014"
Burgos,burgos,2014,4,1120,"2011, 2012, 2013, 2014"
León,leon,2011,1,1106.3,"2011, 2012, 2013, 2014"
León,leon,2011,2,1132.9,"2011, 2012, 2013, 2014"
León,leon,2011,3,1110.2,"2011, 2012, 2013, 2014"
León,leon,2011,4,1114,"2011, 2012, 2013, 2014"
León,leon,2012,1,1046,"2011, 2012, 2013, 2014"
León,leon,2012,2,1046,"2011, 2012, 2013, 2014"
León,leon,2012,3,1014.5,"2011, 2012, 2013, 2014"
León,leon,2012,4,972.9,"2011, 2012, 2013, 2014"
